Word,Level,Freq.Rank
ガス,typical,1663
ふだん,typical,1663
珍しい,typical,1665
太陽,typical,1665
夫人,typical,1667
相互,typical,1668
プロ,typical,1669
一瞬,typical,1669
派遣,typical,1671
設置,typical,1672
去る,typical,1672
じっと,typical,1674
世話,typical,1675
広告,typical,1675
オークション,typical,1677
タマゴ,typical,1678
すら,typical,1678
保障,typical,1678
ごく,typical,1681
妙,typical,1682
緊張,typical,1683
パリ,typical,1683
はるか,typical,1685
星,typical,1686
cm,typical,1686
教会,typical,1688
処分,typical,1688
回す,typical,1688
寂しい,typical,1691
複雑,typical,1691
職業,typical,1691
保育,typical,1694
宇宙,typical,1695
おば,typical,1696
公園,typical,1697
除く,typical,1697
捜査,typical,1699
妹,typical,1700
肌,typical,1701
公開,typical,1701
事態,typical,1703
面倒,typical,1704
屋敷,typical,1705
婦,typical,1706
さすが,typical,1707
育つ,typical,1707
冷たい,typical,1709
寒い,typical,1709
入院,typical,1709
職,typical,1709
ＰＣ,typical,1713
調整,typical,1714
終える,typical,1714
単に,typical,1716
最,typical,1717
外す,typical,1717
インド,typical,1719
工業,typical,1720
唇,typical,1720
会計,typical,1720
前提,typical,1723
回復,typical,1724
いきなり,typical,1724
資格,typical,1726
指示,typical,1727
単純,typical,1728
成果,typical,1728
提出,typical,1728
信仰,typical,1731
確実,typical,1732
発言,typical,1732
核,typical,1732
残念,typical,1735
玄関,typical,1736
アップ,typical,1736
記,typical,1736
ビル,typical,1739
コンピューター,typical,1740
抵抗,typical,1740
背中,typical,1742
嫌い,typical,1743
信用,typical,1743
辺,typical,1745
差別,typical,1745
ぜ,typical,1745
つぶやく,typical,1748
確保,typical,1749
びっくり,typical,1750
パン,typical,1751
向く,typical,1751
負ける,typical,1753
以後,typical,1753
軍事,typical,1753
底,typical,1756
集,typical,1757
はじめ,typical,1758
副,typical,1759
将軍,typical,1759
ビジネス,typical,1759
いる,typical,1762
過ぎ,typical,1762
縁,typical,1762
郵便,typical,1765
領域,typical,1766
職員,typical,1766
礼,typical,1766
マンション,typical,1769
総合,typical,1770
世の中,typical,1771
やや,typical,1771
仮,typical,1771
観光,typical,1771
恐れる,typical,1775
野菜,typical,1776
発達,typical,1776
骨,typical,1778
ご飯,typical,1779
秘密,typical,1779
教科,typical,1779
電子,typical,1779
座,typical,1783
直す,typical,1784
コーヒー,typical,1785
クラス,typical,1786
設ける,typical,1786
支払う,typical,1788
迫る,typical,1788
工事,typical,1790
案内,typical,1791
経る,typical,1792
出発,typical,1793
理想,typical,1793
ひざ,typical,1793
jp,typical,1793
いろんな,typical,1797
刺激,typical,1797
文明,typical,1799
おかげ,typical,1800
違反,typical,1801
話題,typical,1802
報道,typical,1802
振り返る,typical,1802
戦,typical,1805
ニュース,typical,1806
いわば,typical,1807
つい,typical,1807
熱,typical,1809
どころ,typical,1809
断る,typical,1809
そもそも,typical,1812
クラブ,typical,1813
恐ろしい,typical,1814
人類,typical,1815
誘う,typical,1816
越える,typical,1816
固定,typical,1818
入札,typical,1818
設立,typical,1820
初期,typical,1821
巨大,typical,1821
板,typical,1821
取り出す,typical,1824
急ぐ,typical,1825
禁止,typical,1825
離婚,typical,1825
ソ連,typical,1825
農業,typical,1829
あわてる,typical,1829
訴える,typical,1829
命ずる,typical,1829
ますます,typical,1833
一応,typical,1833
有する,typical,1835
時計,typical,1836
とりあえず,typical,1837
意外,typical,1838
両手,typical,1838
分かれる,typical,1840
立派,typical,1840
遊び,typical,1842
テーマ,typical,1843
次々,typical,1844
解放,typical,1846
伝わる,typical,1846
一種,typical,1848
実践,typical,1849
当該,typical,1850
もはや,typical,1851
数字,typical,1852
形態,typical,1853
もの,typical,1854
ふろ,typical,1855
援助,typical,1855
我慢,typical,1857
デザイン,typical,1857
改正,typical,1857
多少,typical,1860
地位,typical,1860
提案,typical,1862
湯,typical,1863
まいる,typical,1865
転換,typical,1865
値段,typical,1867
コスト,typical,1867
ど,typical,1869
呼吸,typical,1869
電車,typical,1871
尽くす,typical,1872
ともかく,typical,1873
移る,typical,1874
未,typical,1874
もしくは,typical,1874
告げる,typical,1874
おっしゃる,typical,1878
低,typical,1878
場面,typical,1880
帝国,typical,1880
自殺,typical,1880
自宅,typical,1883
詰まる,typical,1884
正直,typical,1885
上昇,typical,1885
職場,typical,1887
証券,typical,1887
破壊,typical,1889
予算,typical,1889
再生,typical,1891
ファン,typical,1891
イタリア,typical,1893
悪,typical,1894
措置,typical,1894
仏教,typical,1896
魅力,typical,1897
後半,typical,1897
下ろす,typical,1897
広げる,typical,1900
トップ,typical,1901
サイズ,typical,1902
うわさ,typical,1903
医,typical,1903
緑,typical,1905
練習,typical,1905
センチ,typical,1905
定義,typical,1908
ユダヤ,typical,1908
古代,typical,1910
記述,typical,1911
活用,typical,1912
任せる,typical,1912
しばしば,typical,1914
玉,typical,1914
バランス,typical,1914
ヤミ,typical,1914
姫,typical,1914
リスク,typical,1914
杯,typical,1920
靴,typical,1920
論理,typical,1922
連中,typical,1923
翌日,typical,1924
退職,typical,1924
特殊,typical,1926
油,typical,1926
規則,typical,1928
かく,typical,1928
見事,typical,1930
区別,typical,1931
未来,typical,1932
ビール,typical,1932
忙しい,typical,1934
道具,typical,1934
ブランド,typical,1934
輸入,typical,1937
一層,typical,1937
具合,typical,1939
野球,typical,1939
塩,typical,1941
終わり,typical,1941
日々,typical,1941
主体,typical,1944
料金,typical,1944
にて,typical,1946
戻す,typical,1947
迷惑,typical,1948
休む,typical,1949
怒り,typical,1949
長期,typical,1949
ふと,typical,1953
遅れる,typical,1954
先程,typical,1954
岩,typical,1954
雇用,typical,1954
内閣,typical,1954
恐怖,typical,1959
統一,typical,1959
洋,typical,1961
重ねる,typical,1962
貿易,typical,1963
足りる,typical,1964
見なす,typical,1964
ボタン,typical,1966
製,typical,1967
当初,typical,1967
方式,typical,1967
ウイルス,typical,1967
婦人,typical,1971
キー,typical,1971
ごめん,typical,1973
朝日,typical,1973
民間,typical,1973
仏,typical,1976
多様,typical,1977
いったん,typical,1978
常識,typical,1978
撮影,typical,1980
設計,typical,1980
方針,typical,1982
意志,typical,1982
ＯＫ,typical,1982
間違う,typical,1982
閉じる,typical,1982
ママ,typical,1987
保つ,typical,1987
林,typical,1989
支払い,typical,1990
結論,typical,1991
高度,typical,1991
吸う,typical,1993
当たり前,typical,1993
くさい,typical,1993
メンバー,typical,1996
細い,typical,1997
北海道,typical,1997
宿,typical,1997
カメラ,typical,2000
恥ずかしい,typical,2000
喜び,typical,2002
就職,typical,2003
トイレ,typical,2004
階段,typical,2004
視点,typical,2006
たいてい,typical,2007
あきらめる,typical,2008
耐える,typical,2008
訪ねる,typical,2010
働き,typical,2010
児童,typical,2012
容易,typical,2013
ローマ,typical,2013
沖縄,typical,2015
要因,typical,2016
生かす,typical,2017
食品,typical,2018
下がる,typical,2019
現状,typical,2019
傷,typical,2021
確立,typical,2022
脇,typical,2022
信長,typical,2024
き,typical,2025
読者,typical,2025
おやじ,typical,2025
訪問,typical,2028
対立,typical,2029
確かめる,typical,2030
初,typical,2031
きり,typical,2031
口調,typical,2031
効率,typical,2034
大統領,typical,2035
午前,typical,2036
達成,typical,2036
行,typical,2038
事項,typical,2039
運営,typical,2040
強制,typical,2040
ストレス,typical,2042
不明,typical,2043
ライン,typical,2043
鳴る,typical,2045
解説,typical,2046
はかせ,typical,2046
悲しい,typical,2048
議会,typical,2049
目立つ,typical,2050
近所,typical,2051
徹底,typical,2052
部門,typical,2052
よろしい,typical,2054
性質,typical,2055
掲げる,typical,2055
けんか,typical,2057
表面,typical,2058
軒,typical,2059
相続,typical,2059
移す,typical,2061
並べる,typical,2062
戸,typical,2062
本質,typical,2062
グラム,typical,2062
大正,typical,2066
高める,typical,2067
象徴,typical,2068
影,typical,2069
奪う,typical,2069
感謝,typical,2071
記念,typical,2072
入力,typical,2072
こうむる,typical,2074
策,typical,2074
原理,typical,2074
秩序,typical,2077
生理,typical,2077
疑う,typical,2077
赤ちゃん,typical,2080
祭り,typical,2080
連合,typical,2082
温泉,typical,2082
訓練,typical,2084
段,typical,2084
履く,typical,2086
単なる,typical,2087
動産,typical,2088
アドバイス,typical,2089
生み出す,typical,2089
思考,typical,2091
習慣,typical,2092
迷う,typical,2093
半ば,typical,2093
減少,typical,2093
無駄,typical,2096
なるほど,typical,2098
強調,typical,2098
アドレス,typical,2098
襲う,typical,2098
共産,typical,2102
発する,typical,2102
横浜,typical,2104
小屋,typical,2104
鬼,typical,2106
エンジン,typical,2106
はさむ,typical,2106
上る,typical,2109
血液,typical,2110
属する,typical,2110
どうぞ,typical,2112
つなぐ,typical,2112
診断,typical,2114
本書,typical,2115
調子,typical,2115
気味,typical,2115
濃い,typical,2118
回転,typical,2118
ネットワーク,typical,2118
おなか,typical,2121
男の子,typical,2122
創造,typical,2122
暴力,typical,2124
降る,typical,2125
出来事,typical,2126
組む,typical,2126
同じく,typical,2128
懸命,typical,2128
右手,typical,2128
殺人,typical,2128
苦しい,typical,2132
進行,typical,2132
複数,typical,2134
刀,typical,2135
拒否,typical,2136
プログラム,typical,2136
根拠,typical,2138
剣,typical,2139
取り組む,typical,2139
負う,typical,2141
誌,typical,2142
意図,typical,2143
一致,typical,2143
とたん,typical,2143
オン,typical,2146
注文,typical,2147
代理,typical,2147
載る,typical,2149
カギ,typical,2149
諸国,typical,2149
炎,typical,2149
海軍,typical,2153
倒れる,typical,2154
現,typical,2154
勢い,typical,2154
昼,typical,2157
余裕,typical,2157
虫,typical,2159
地元,typical,2159
笑顔,typical,2159
最低,typical,2162
机,typical,2163
直後,typical,2163
くふう,typical,2163
恋,typical,2166
熱い,typical,2167
いよいよ,typical,2167
武士,typical,2167
向上,typical,2167
撮る,typical,2171
鉄道,typical,2171
継続,typical,2171
推進,typical,2171
響く,typical,2171
地区,typical,2176
判決,typical,2176
両方,typical,2178
各地,typical,2178
株主,typical,2178
柱,typical,2181
勤務,typical,2181
適切,typical,2181
厚生,typical,2181
損害,typical,2181
応える,typical,2181
日記,typical,2187
匹,typical,2188
栄養,typical,2188
ビデオ,typical,2190
止まる,typical,2191
魂,typical,2192
さす,typical,2192
趣味,typical,2194
運命,typical,2194
部下,typical,2194
療法,typical,2194
重視,typical,2198
項目,typical,2199
おのれ,typical,2199
入り口,typical,2201
限界,typical,2201
児,typical,2201
大学,typical,2204
上手,typical,2205
経過,typical,2205
宣言,typical,2205
取材,typical,2205
ワイン,typical,2205
預金,typical,2205
地図,typical,2211
連続,typical,2212
先輩,typical,2213
優先,typical,2214
航空,typical,2214
勢力,typical,2214
接する,typical,2214
仕組み,typical,2218
汗,typical,2218
季節,typical,2220
西洋,typical,2220
化粧,typical,2220
ＤＶＤ,typical,2220
狙う,typical,2225
存じ,typical,2226
書類,typical,2228
大和,typical,2228
人事,typical,2228
同一,typical,2231
自転,typical,2231
四千,typical,2233
