Kanji,NR,KR,Meaning,W1,R1,M1
雨,U,"ame, ama",rain,雷雨,らいう,thunderstorm
雨,U,"ame, ama",rain,雨水,あまみず,rain water
雨,U,"ame, ama",rain,大雨,おおあめ,heavy rain
雨,U,"ame, ama",rain,豪雨,ごうう,"torrential rain, heavy rain"
雨,U,"ame, ama",rain,小雨,こさめ,"light rain, drizzle​"
雨,U,"ame, ama",rain,長雨,ながあめ,long spell of rain
雨,U,"ame, ama",rain,降雨,こうう,rainfall
雨,U,"ame, ama",rain,雨降り,あめふり,"rainfall, rainy weather​"
雨,U,"ame, ama",rain,雨宿り,あまやどり,taking shelter from rain
雨,U,"ame, ama",rain,暴風雨,ぼうふうう,"rainstorm, storm"
雨,U,"ame, ama",rain,雨漏り,あまもり,roof leak
雨,U,"ame, ama",rain,霧雨,きりさめ,"drizzle, light rain"
雨,U,"ame, ama",rain,雨量,うりょう,amount of rainfall
雨,U,"ame, ama",rain,時雨,しぐれ,rain shower in late autumn or early winter
雨,U,"ame, ama",rain,雨垂れ,あまだれ,raindrops
火,KA,hi,"fire, blaze, flame",火災,かさい,"conflagration, fire"
火,KA,hi,"fire, blaze, flame",火山,かざん,volcano
火,KA,hi,"fire, blaze, flame",花火,はなび,fireworks
火,KA,hi,"fire, blaze, flame",噴火,ふんか,eruption
火,KA,hi,"fire, blaze, flame",火事,かじ,"fire, conflagration"
火,KA,hi,"fire, blaze, flame",防火,ぼうか,"fire prevention, fire fighting, fire proof"
火,KA,hi,"fire, blaze, flame",火花,ひばな,spark
火,KA,hi,"fire, blaze, flame",下火,したび,"burning low, waning, declining"
火,KA,hi,"fire, blaze, flame",火薬,かやく,gunpowder
火,KA,hi,"fire, blaze, flame",焚き火,たきび,"open-air fire, bonfire"
火,KA,hi,"fire, blaze, flame",導火線,どうかせん,fuse
火,KA,hi,"fire, blaze, flame",火傷,やけど,"burn, scald​"
火,KA,hi,"fire, blaze, flame",出火,しゅっか,outbreak of fire
火,KA,hi,"fire, blaze, flame",砲火,ほうか,"gunfire, fire"
火,KA,hi,"fire, blaze, flame",大火,たいか,large fire
火,KA,hi,"fire, blaze, flame",消火,しょうか,"fire fighting, extinguishing a fire​"
火,KA,hi,"fire, blaze, flame",火器,かき,"firearms, guns"
火,KA,hi,"fire, blaze, flame",火力,かりょく,"heating power, thermal power"
火,KA,hi,"fire, blaze, flame",火照る,ほてる,"to feel hot, flush, burn"
火,KA,hi,"fire, blaze, flame",点火,てんか,"ignition, firing, setting off"
火,KA,hi,"fire, blaze, flame",火口,かこう,crater
火,KA,hi,"fire, blaze, flame",電光石火,でんこうせっか,"flash, instant, lightning speed"
毎,MAI,.,every,毎日,まいにち,every day
毎,MAI,.,every,毎朝,まいあさ,every morning
毎,MAI,.,every,毎週,まいしゅう,every week
毎,MAI,.,every,毎度,まいど,each time
毎,MAI,.,every,毎月,まいつき,every month
毎,MAI,.,every,毎回,まいかい,every time
毎,MAI,.,every,毎食,まいしょく,every meal
毎,MAI,.,every,毎号,まいごう,every issue or number
毎,MAI,.,every,毎冬,まいふゆ,every winter
毎,MAI,.,every,毎期,まいき,every term
休,KYUU,yasu,rest,休暇,きゅうか,"holiday, day off"
休,KYUU,yasu,rest,休憩,きゅうけい,"rest, break, recess"
休,KYUU,yasu,rest,休息,きゅうそく,"rest, relief, relaxation"
休,KYUU,yasu,rest,休養,きゅうよう,"rest, relaxation, recreation"
休,KYUU,yasu,rest,休業,きゅうぎょう,"suspension of business, temporary closure"
休,KYUU,yasu,rest,定休日,ていきゅうび,"regular holiday, fixed day off"
休,KYUU,yasu,rest,休講,きゅうこう,cancellation
休,KYUU,yasu,rest,連休,れんきゅう,consecutive holidays
休,KYUU,yasu,rest,休戦,きゅうせん,"cease-fire, truce"
休,KYUU,yasu,rest,産休,さんきゅう,maternity leave
休,KYUU,yasu,rest,休日,きゅうじつ,"holiday, day off"
休,KYUU,yasu,rest,週休,しゅうきゅう,weekly holiday
休,KYUU,yasu,rest,休止,きゅうし,"pause, suspension, rest, stoppage"
休,KYUU,yasu,rest,昼休み,ひるやすみ,"lunch break, noon recess"
休,KYUU,yasu,rest,休学,きゅうがく,temporary absence from school
午,GO,.,noon ,午後,ごご,"afternoon, p.m. "
午,GO,.,noon ,正午,しょうご,"noon, midday"
午,GO,.,noon ,午前,ごぜん,"morning, a.m."
午,GO,.,noon ,子午線,しごせん,meridian line
午,GO,.,noon ,午前中,ごぜんちゅう,in the morning
